5.818000000000000255e-03,4.000000000000000000e+00,5.000000000000000000e+00
9.697100000000000164e-02,1.800000000000000000e+01,5.200000000000000000e+01
5.425861000000000267e+00,1.375000000000000000e+03,2.094000000000000000e+03
3.506099999999999772e-01,1.940000000000000000e+02,5.000000000000000000e+02
1.357089999999999963e-01,3.100000000000000000e+01,6.000000000000000000e+01
