7.284999999999999809e-03,4.000000000000000000e+00,5.000000000000000000e+00
4.395999999999999908e-02,2.200000000000000000e+01,3.500000000000000000e+01
4.277045999999999992e+01,4.325000000000000000e+03,6.455000000000000000e+03
4.363319999999999976e-01,1.780000000000000000e+02,4.620000000000000000e+02
9.117599999999999316e-02,2.200000000000000000e+01,1.390000000000000000e+02
