8.231999999999999734e-03,4.000000000000000000e+00,5.000000000000000000e+00
3.466600000000000237e-02,1.400000000000000000e+01,1.900000000000000000e+01
1.026175999999999977e+00,3.500000000000000000e+02,5.590000000000000000e+02
2.428720000000000045e-01,1.370000000000000000e+02,4.490000000000000000e+02
4.641599999999999893e-02,2.500000000000000000e+01,6.900000000000000000e+01
