2.131699999999999914e-02,4.000000000000000000e+00,5.000000000000000000e+00
7.656999999999999917e-02,1.000000000000000000e+01,2.200000000000000000e+01
4.038439999999999808e-01,1.100000000000000000e+02,1.760000000000000000e+02
3.686315000000000008e+00,8.930000000000000000e+02,2.749000000000000000e+03
9.959300000000000097e-02,3.600000000000000000e+01,1.140000000000000000e+02
