6.024999999999999974e-03,3.000000000000000000e+00,5.000000000000000000e+00
5.242000000000000132e-02,2.000000000000000000e+01,3.900000000000000000e+01
2.802350000000000119e-01,1.410000000000000000e+02,2.140000000000000000e+02
2.843649999999999789e-01,1.120000000000000000e+02,4.530000000000000000e+02
4.994599999999999734e-02,2.200000000000000000e+01,8.000000000000000000e+01
