3.800800000000000012e-02,1.100000000000000000e+01,4.500000000000000000e+01
4.146600000000000286e-02,1.900000000000000000e+01,3.400000000000000000e+01
9.492859999999999632e-01,3.690000000000000000e+02,5.790000000000000000e+02
5.260350999999999999e+00,1.113000000000000000e+03,3.220000000000000000e+03
5.437199999999999672e-02,2.500000000000000000e+01,1.380000000000000000e+02
