6.297999999999999779e-03,4.000000000000000000e+00,5.000000000000000000e+00
5.414800000000000169e-02,2.000000000000000000e+01,3.900000000000000000e+01
8.652509999999999923e-01,4.110000000000000000e+02,6.920000000000000000e+02
6.307739999999999458e-01,2.840000000000000000e+02,9.140000000000000000e+02
4.637000000000000149e-02,3.400000000000000000e+01,6.100000000000000000e+01
