9.272000000000000727e-03,5.000000000000000000e+00,5.000000000000000000e+00
3.106300000000000033e-02,1.400000000000000000e+01,2.600000000000000000e+01
3.215736000000000150e+00,9.800000000000000000e+02,1.518000000000000000e+03
1.270483999999999947e+00,2.760000000000000000e+02,9.060000000000000000e+02
1.552989999999999926e-01,3.300000000000000000e+01,7.600000000000000000e+01
